Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,TotRms AbvGrd,Garage Cars,Garage Area,SalePrice
9044,NoRidge,8,5,1996,1997,Gd,1325,1335,1203,2538,2,4,8,3,933,330000
9910,Somerst,7,6,2007,2007,Gd,1369,1369,0,1369,2,3,5,2,605,213133
11830,Somerst,8,5,2007,2007,Gd,1542,1542,0,1542,2,3,6,3,852,260261
11670,Somerst,9,5,2006,2006,Ex,1905,1905,0,1905,2,3,8,3,788,320000
15256,Somerst,8,5,2007,2007,Gd,1485,1464,0,1464,2,3,6,3,754,282922
10612,Somerst,8,5,2006,2006,Gd,1524,1534,0,1534,2,3,7,2,484,215000
12291,Somerst,10,5,2007,2007,Ex,1966,1966,0,1966,2,1,6,3,1092,419005
13501,Somerst,8,5,2006,2006,Gd,1623,1636,0,1636,2,3,8,3,865,255000
9986,Somerst,8,5,2006,2007,Ex,1795,1795,0,1795,2,2,7,3,895,147000
9965,Somerst,7,5,2007,2007,Gd,1528,1528,0,1528,3,3,6,2,480,235876
9416,Somerst,7,5,2007,2007,Ex,1726,1726,0,1726,2,3,8,3,786,311872
9849,Somerst,7,6,2007,2007,Gd,1689,1689,0,1689,2,3,7,3,954,248328
10000,Somerst,8,5,2006,2006,Gd,1588,1588,0,1588,2,3,7,3,825,227000
8847,Somerst,8,5,2005,2005,Gd,1538,1538,0,1538,2,3,7,2,484,260000
9158,Somerst,8,5,2007,2007,Gd,1496,1496,0,1496,2,3,7,2,474,225000
8251,Somerst,7,5,2005,2006,Gd,1494,1506,0,1506,2,3,7,2,672,249000
10084,Somerst,8,5,2004,2005,Ex,1686,1694,0,1694,2,3,7,2,636,307000
9605,Somerst,7,5,2006,2006,Gd,982,982,995,1977,2,3,7,3,574,250000
8778,Somerst,8,5,2006,2006,Gd,1302,1302,528,1830,2,3,7,3,859,221300
8640,Somerst,8,5,2007,2007,Gd,1338,1338,0,1338,2,3,6,2,598,208900
9000,Somerst,7,5,2006,2007,Gd,1335,1335,0,1335,2,3,6,2,575,210400
8640,Somerst,8,5,2007,2007,Gd,896,896,896,1792,2,3,8,2,590,255000
10411,Somerst,5,5,2007,2007,Gd,725,725,863,1588,3,3,8,2,561,212109
9000,Somerst,8,5,2006,2006,Gd,1088,1088,871,1959,2,3,8,3,1025,270000
9000,Somerst,8,5,2007,2007,Gd,1184,1184,1426,2610,2,4,11,2,550,303477
12217,Somerst,8,5,2007,2007,Ex,955,955,925,1880,2,3,8,3,880,310013
11096,Somerst,8,5,2006,2006,Gd,1656,1656,0,1656,2,3,7,3,826,249700
10207,Somerst,7,6,2007,2007,Gd,874,874,887,1761,3,3,7,2,578,227875
10440,Somerst,8,5,2007,2007,Gd,1574,1584,0,1584,2,2,6,2,594,261329
11824,Somerst,8,5,2006,2006,Gd,1685,1685,0,1685,2,2,5,3,658,253000
10625,Somerst,6,5,2004,2004,Gd,1158,1158,1285,2443,2,4,9,3,744,265000
11143,Somerst,8,5,2004,2005,Gd,1580,1580,886,2466,3,4,8,2,610,340000
7500,SawyerW,6,5,2006,2007,Gd,1100,1100,0,1100,1,3,6,0,0,146000
7500,SawyerW,7,5,2006,2006,Gd,1143,1143,0,1143,1,3,5,0,0,147000
12450,SawyerW,5,5,2003,2004,Gd,1094,1094,0,1094,1,3,6,2,576,149000
7441,SawyerW,7,5,2006,2006,Gd,1461,1486,0,1486,2,3,7,2,566,181000
8462,SawyerW,6,5,1994,1994,Gd,928,936,785,1721,2,3,7,2,471,201000
11613,SawyerW,6,5,1993,1997,Gd,864,920,900,1820,2,3,7,2,492,191750
8450,SawyerW,7,5,2000,2001,Gd,1349,1349,0,1349,2,3,6,2,539,179000
16196,SawyerW,7,5,1998,1998,Gd,1482,1494,0,1494,2,3,5,2,514,215000
8012,SawyerW,6,5,1992,1992,Gd,1575,1575,0,1575,2,2,5,2,529,179200
8012,SawyerW,6,5,1980,1980,TA,630,630,636,1266,1,2,5,1,283,128000
9180,SawyerW,5,7,1983,1983,Gd,840,884,0,884,1,2,5,2,504,144000
8400,SawyerW,5,5,1977,1977,NA,0,2020,0,2020,2,4,10,2,630,144000
6285,Sawyer,5,5,1977,1977,Gd,894,894,0,894,1,2,5,1,308,120750
8480,Sawyer,5,6,1963,1963,TA,970,970,0,970,1,2,5,2,624,132500
7420,Sawyer,5,5,1962,1962,TA,1057,1057,0,1057,1,3,6,2,576,132000
7758,Sawyer,5,7,1962,2001,TA,999,999,0,999,1,3,6,1,264,132500
6970,Sawyer,4,5,1961,1961,TA,1040,1120,0,1120,1,3,5,2,544,129000
13673,Sawyer,5,5,1962,1962,TA,1140,1696,0,1696,1,3,8,1,349,143900
7476,Sawyer,5,7,1968,1968,TA,1040,1040,0,1040,1,3,5,2,686,145000
9945,Sawyer,5,5,1961,1961,TA,988,988,0,988,1,3,5,2,572,128500
6173,Sawyer,5,6,1967,1967,TA,876,902,0,902,1,3,6,1,288,125500
19522,Veenker,7,5,1990,1990,Gd,1223,1271,1232,2503,2,3,7,2,564,300000
17542,Veenker,7,7,1974,2003,TA,1192,1516,651,2167,2,3,9,2,518,294000
10751,Sawyer,5,5,1974,1974,Fa,1037,1037,0,1037,1,2,5,2,431,129000
16647,Sawyer,5,5,1975,1981,Gd,1390,1701,0,1701,2,3,6,2,611,171000
12712,Sawyer,6,7,1973,2006,Gd,1044,1055,0,1055,1,2,5,2,542,147000
9572,NoRidge,8,5,1990,1990,Ex,1453,1453,1357,2810,2,4,9,2,750,302000
10678,NoRidge,8,5,1992,2000,Gd,1683,2129,743,2872,2,4,9,2,541,285000
4379,Somerst,8,5,2004,2004,Gd,1378,1378,0,1378,2,2,6,2,540,214000
3523,Somerst,8,5,2006,2007,Gd,1141,1151,0,1151,2,2,5,2,484,166000
3784,Somerst,8,5,2006,2007,Gd,1511,1565,0,1565,2,2,5,2,476,193800
4230,Somerst,7,5,2006,2007,Ex,1352,1352,0,1352,2,2,5,2,466,208900
3606,Somerst,7,5,2006,2007,Ex,1352,1352,0,1352,2,2,5,2,466,194000
5330,Somerst,8,5,2006,2007,Gd,1550,1550,0,1550,2,2,5,2,528,207500
4274,Somerst,7,5,2006,2007,Gd,1241,1241,0,1241,1,1,4,2,569,199900
4251,Somerst,7,5,2006,2007,Gd,625,625,625,1250,2,2,5,2,528,164700
2280,Somerst,6,5,1999,1999,Gd,744,757,744,1501,2,3,6,2,440,176500
3230,Somerst,6,5,1999,1999,Gd,729,729,729,1458,2,2,5,2,440,176000
2117,Somerst,6,5,2000,2000,Gd,756,756,756,1512,2,2,4,2,440,168500
2117,Somerst,6,5,2000,2000,Gd,756,769,804,1573,2,3,4,2,440,177000
2117,Somerst,6,5,2000,2000,Gd,756,769,756,1525,2,3,5,2,440,177000
5105,Somerst,7,5,2004,2004,Gd,551,551,551,1102,2,2,4,2,480,148800
2645,Somerst,8,5,1999,2000,Gd,776,764,677,1441,2,2,5,2,492,174000
7399,Somerst,7,5,1997,1998,Gd,975,975,975,1950,2,3,7,2,576,239000
7321,Somerst,7,5,1999,2000,Gd,1339,1358,0,1358,2,3,5,2,625,204000
8010,Somerst,8,5,2003,2004,Ex,1054,1072,976,2048,2,3,8,2,552,301000
8413,Somerst,8,5,1998,1998,Ex,1220,1220,1142,2362,2,3,8,2,1105,312500
9466,Veenker,8,5,1994,1995,Gd,1494,1494,0,1494,1,1,5,2,478,279700
12000,Veenker,7,6,1980,1980,Gd,2002,2362,0,2362,2,3,8,2,546,255000
16157,Veenker,5,7,1978,1978,Gd,1360,1432,0,1432,1,2,5,2,588,194000
10768,Veenker,5,8,1976,2004,Gd,1437,1437,0,1437,2,3,6,2,528,218000
3840,Greens,8,6,1978,1998,Gd,1057,1295,0,1295,1,1,4,2,571,213750
9600,Veenker,6,7,1976,1994,TA,528,1094,761,1855,2,3,7,2,512,187000
9600,Veenker,6,8,1976,1976,Gd,1262,1262,0,1262,2,3,6,2,460,181500
17778,Veenker,8,5,1981,1981,Gd,2461,2497,0,2497,2,2,7,2,676,373000
18890,Sawyer,5,5,1977,1977,Gd,1361,1361,1259,2620,2,4,12,2,600,190000
7050,Somerst,7,5,2001,2001,Gd,1057,1057,872,1929,2,3,7,2,650,226000
11700,NWAmes,6,6,1968,1968,TA,912,1152,0,1152,1,3,7,2,412,143450
8000,NWAmes,6,6,1970,1970,TA,1008,1403,1008,2411,2,4,8,2,570,240050
8723,NWAmes,6,6,1969,1969,Gd,973,1082,0,1082,1,3,6,2,480,162500
11700,NWAmes,6,5,1968,1968,Gd,1295,1295,0,1295,1,3,6,2,528,164000
11358,NWAmes,7,7,1972,1987,TA,1124,1610,0,1610,2,3,8,2,515,185000
9547,NWAmes,7,6,1993,1993,Gd,1594,1594,0,1594,2,2,6,2,472,188500
10530,NWAmes,7,6,1993,1993,Gd,1148,1091,984,2075,2,3,8,2,473,255000
11500,NWAmes,5,6,1976,1976,TA,1680,1680,0,1680,2,4,8,2,528,136905
10738,NWAmes,6,7,1966,1966,TA,1093,1093,0,1093,2,3,6,2,484,158500
9600,NWAmes,7,6,1973,1973,TA,1242,1242,0,1242,1,3,6,2,528,175500
10800,NWAmes,6,5,1963,1963,TA,1052,1052,0,1052,1,3,6,1,311,127000
8050,NAmes,5,6,1967,1993,TA,949,1107,0,1107,1,3,5,1,308,127000
10355,NAmes,5,5,1967,1967,TA,1214,1214,0,1214,2,3,5,1,318,143000
10289,NAmes,5,7,1965,1965,TA,1073,1073,0,1073,1,3,6,2,515,156000
9503,NAmes,5,5,1958,1983,TA,1024,1344,0,1344,1,2,6,1,484,144000
10624,NAmes,5,4,1964,1964,TA,1728,1728,0,1728,2,6,10,1,352,119000
10899,NAmes,4,5,1964,1964,NA,0,1224,0,1224,2,2,8,3,530,103000
12342,NAmes,5,5,1960,1978,TA,978,1422,0,1422,1,3,6,1,286,139900
12772,NAmes,6,8,1960,1998,TA,958,958,0,958,1,2,5,1,301,151500
8892,NAmes,5,5,1960,1960,TA,1065,1065,0,1065,1,3,6,2,461,126500
10482,NAmes,6,8,1958,1958,TA,588,1138,0,1138,1,3,6,1,264,145000
7535,NAmes,5,7,1958,1985,TA,912,912,0,912,1,2,5,1,297,120000
7450,NAmes,5,5,1956,1956,TA,894,1074,0,1074,1,2,6,2,396,124000
8339,NAmes,5,7,1959,1959,NA,0,882,0,882,1,3,5,1,294,106500
14357,NAmes,5,5,1961,1961,TA,864,1187,0,1187,1,2,6,2,440,140500
8243,NAmes,5,7,1961,1961,TA,964,964,0,964,1,3,5,2,784,137500
8680,NAmes,5,7,1960,1960,TA,894,894,0,894,1,3,5,1,312,117600
8800,NAmes,7,6,1966,1966,TA,1174,1200,0,1200,2,3,6,2,440,163500
9200,NAmes,6,5,1965,1965,TA,1042,1042,0,1042,2,3,5,2,440,161000
9350,NAmes,6,7,1964,1991,Gd,1302,1302,0,1302,2,3,7,1,309,158000
8800,NAmes,6,7,1964,1997,TA,845,845,1309,2154,2,5,8,2,539,224500
11382,NAmes,6,5,1964,1964,TA,1130,1374,0,1374,1,3,7,1,286,147000
22002,NAmes,6,7,1959,1991,TA,1592,1652,0,1652,1,3,6,2,510,200000
14585,NAmes,6,6,1960,1987,TA,1144,1429,0,1429,1,3,7,2,572,181900
7388,NAmes,5,6,1959,2002,TA,1063,1327,0,1327,1,3,7,2,624,150750
9842,NAmes,4,5,1962,1962,NA,0,1224,0,1224,2,2,6,2,462,101800
8280,NAmes,6,5,1950,1950,TA,932,932,0,932,1,2,4,1,306,124000
12172,NAmes,5,7,1940,1996,TA,822,908,0,908,1,2,4,2,512,138500
5000,BrkSide,1,3,1946,1950,NA,0,334,0,334,1,1,2,0,0,39300
5000,BrkSide,3,3,1946,1950,Fa,666,666,0,666,1,2,4,0,0,64500
3500,BrkSide,3,5,1945,1950,TA,370,442,228,670,1,2,4,0,0,64000
5175,BrkSide,5,8,1958,2000,TA,808,808,0,808,1,2,5,1,308,112000
9500,NAmes,6,6,1964,1978,TA,816,1127,850,1977,1,4,9,2,540,165000
9600,NAmes,5,6,1955,1955,TA,1078,1150,0,1150,1,2,6,1,288,144000
11345,NAmes,5,5,1948,1950,TA,928,928,992,1920,2,4,10,2,400,137000
9492,NAmes,5,5,1941,1950,TA,768,968,408,1376,1,3,6,1,240,105000
9480,NAmes,5,7,1942,1995,TA,728,888,756,1644,1,3,7,1,312,146500
8668,NAmes,5,5,1968,1968,TA,1560,1560,0,1560,2,4,8,3,792,126000
10050,NAmes,5,6,1966,1966,TA,793,1280,0,1280,2,3,6,2,432,175000
9600,NAmes,6,5,1961,1961,TA,1218,1254,0,1254,1,3,6,2,525,158500
10150,NAmes,5,5,1958,1958,TA,912,912,0,912,1,2,5,1,275,114500
11344,NAmes,5,5,1958,1958,TA,874,874,650,1524,1,3,7,1,315,144000
18450,NAmes,6,5,1965,1979,Gd,1021,1465,915,2380,2,3,7,2,596,129000
8760,NAmes,6,7,1957,1999,TA,936,936,0,936,1,2,4,1,315,141000
6860,NAmes,5,6,1956,1956,TA,1008,1008,0,1008,1,3,6,1,308,131000
8250,NAmes,5,7,1963,1963,TA,1053,1053,0,1053,1,3,6,2,692,142100
8176,NAmes,5,6,1958,1992,TA,1056,1056,0,1056,1,3,6,1,308,139000
9750,NAmes,6,6,1958,1958,TA,1442,1442,0,1442,1,4,7,1,301,157900
9250,NAmes,5,7,1954,2005,TA,1056,1056,0,1056,1,3,6,1,260,139400
11988,NAmes,6,6,1957,1957,TA,1244,1244,0,1244,1,3,6,1,336,150000
9100,NAmes,5,5,1960,1960,TA,1144,1144,0,1144,1,3,6,1,336,120000
9736,NAmes,6,6,1957,1969,TA,1331,1721,0,1721,1,4,8,2,464,174850
9770,NAmes,5,5,1957,1957,TA,922,922,0,922,1,2,5,1,308,116000
10152,NAmes,5,5,1956,1956,TA,1048,1048,0,1048,1,3,6,1,286,135000
12155,NAmes,6,3,1970,1970,Gd,1657,1657,0,1657,2,3,7,2,484,163500
12198,NAmes,5,6,1955,1975,TA,1204,1411,0,1411,1,3,7,1,310,130000
10050,NAmes,5,5,1955,1955,TA,1216,1216,0,1216,1,3,5,1,336,129500
11556,NAmes,5,9,1953,2006,TA,864,1154,0,1154,1,3,6,1,336,142000
8078,NAmes,5,5,1958,1958,TA,1560,1560,0,1560,2,4,8,2,484,128600
10950,NAmes,6,6,1952,1952,TA,948,948,0,948,1,2,5,2,410,125000
7942,NAmes,6,7,1953,1953,TA,1040,1040,0,1040,1,3,6,1,293,136000
8923,NAmes,5,7,1953,2006,TA,1008,1008,0,1008,1,2,6,1,240,134500
8540,NAmes,5,8,1956,2003,TA,925,925,0,925,1,3,5,1,252,127000
7134,NAmes,5,5,1955,1955,TA,384,1360,0,1360,1,3,6,2,572,130000
7150,NAmes,4,4,1955,1955,TA,1190,1040,500,1540,1,4,7,1,352,115000
8400,NAmes,5,5,1955,1955,TA,923,925,0,925,1,3,5,1,390,116900
13300,NAmes,5,7,1956,2000,Gd,928,928,0,928,1,2,4,1,252,132000
9532,NAmes,4,6,1953,1953,TA,1105,1647,0,1647,1,3,6,1,280,153000
15783,OldTown,5,5,1952,1952,TA,924,924,0,924,1,2,6,1,420,112500
14190,OldTown,4,7,1890,2006,Fa,925,1000,544,1544,2,3,7,0,0,138000
9600,NAmes,5,7,1949,2003,TA,845,893,0,893,1,2,4,2,576,135000
12099,NAmes,5,6,1953,2004,TA,1216,1216,0,1728,1,3,7,1,371,156000
21281,NAmes,5,4,1935,2007,TA,666,1308,1778,3086,3,4,9,3,1200,301600
10134,OldTown,5,6,1940,1950,TA,735,735,299,1034,1,2,5,1,240,109000
5500,OldTown,4,6,1956,1956,TA,882,882,0,882,1,1,4,0,0,103200
10284,OldTown,4,7,1925,1993,TA,1151,845,436,1281,2,1,6,2,580,128500
10800,OldTown,4,6,1927,2007,TA,656,968,0,968,2,4,5,1,216,64500
10800,OldTown,5,9,1895,1999,Gd,736,751,783,1534,1,3,6,0,0,148000
5400,OldTown,5,6,1920,1950,Fa,691,691,0,691,1,2,4,1,216,86000
10090,NAmes,7,5,1963,1999,TA,725,1035,616,1651,2,4,6,1,276,172000
8700,NAmes,5,7,1961,1961,TA,920,888,0,888,1,3,5,1,240,120000
8300,NAmes,6,6,1968,1968,TA,952,952,0,952,1,3,5,1,288,128500
11606,NAmes,5,5,1969,1969,Gd,1040,1040,1040,2080,1,5,9,2,504,135000
8064,NAmes,5,7,1949,2006,TA,672,672,252,924,1,3,6,2,576,122900
11664,NAmes,6,5,1948,1950,TA,1082,1082,0,1082,1,2,5,1,240,119200
10496,NAmes,6,6,1949,1950,TA,1040,1168,678,1846,2,3,7,1,315,143000
7200,NAmes,5,7,1950,1950,TA,876,988,0,988,1,3,6,1,276,119000
7200,NAmes,5,3,1950,1950,TA,864,1238,0,1238,1,3,6,1,357,102000
7200,NAmes,5,8,1950,2002,TA,864,864,0,864,1,3,5,2,720,129000
7000,NAmes,5,7,1960,2002,TA,1010,1134,0,1134,1,2,6,1,254,135000
7500,NAmes,5,7,1959,2003,TA,1040,1040,0,1040,1,3,6,1,286,152000
7315,NAmes,5,6,1958,1958,TA,1170,1170,0,1170,1,3,6,1,338,140000
7903,NAmes,5,5,1960,1960,TA,1242,1242,0,1242,1,3,6,1,324,152000
8000,NAmes,5,5,1960,1960,TA,1377,1377,0,1377,1,3,6,1,351,156500
8000,NAmes,5,4,1961,1961,TA,1800,1800,0,1800,2,6,10,0,0,141000
7000,NAmes,5,6,1961,1961,NA,0,925,0,925,1,3,7,1,300,99000
9760,NAmes,6,8,1964,1993,TA,822,1020,831,1851,2,3,7,2,440,187000
7590,NAmes,5,5,1962,1962,TA,864,876,936,1812,2,4,8,1,264,169500
6600,NAmes,5,5,1962,1962,TA,864,864,0,864,1,2,5,1,294,125500
6760,NAmes,5,5,1962,1962,TA,896,936,0,936,1,3,6,1,288,130000
6978,OldTown,5,7,1926,1980,TA,850,960,0,960,1,2,5,2,576,103000
9600,OldTown,5,7,1910,2002,Fa,264,768,664,1432,2,2,7,2,360,132000
6000,OldTown,6,6,1927,1950,TA,845,866,430,1296,1,3,6,2,576,127500
4480,OldTown,5,5,1922,1950,Fa,1022,1022,0,1022,1,2,4,1,184,89500
7200,OldTown,5,5,1980,1980,Gd,936,936,0,936,1,2,4,2,672,140000
3153,OldTown,5,6,1920,1990,TA,967,967,0,967,1,2,5,1,180,99900
10800,OldTown,4,7,1885,1995,Fa,641,1047,0,1047,1,2,6,1,273,100000
7200,OldTown,5,8,1940,1950,TA,808,1072,0,1072,1,2,5,2,379,130000
9000,OldTown,5,8,1900,2006,TA,680,680,494,1174,1,2,6,2,576,135000
6000,OldTown,3,7,1948,2002,TA,649,679,504,1183,1,2,6,1,308,120000
5925,OldTown,4,7,1937,2000,Fa,907,1131,0,1131,1,2,7,2,672,89471
5925,OldTown,4,6,1900,1950,Fa,570,761,380,1141,1,3,6,1,252,85000
6000,OldTown,4,4,1920,1950,TA,960,960,0,960,1,2,5,1,308,108500
9639,OldTown,4,8,1900,1950,TA,1075,1156,642,1798,2,4,7,2,342,137000
3880,OldTown,5,9,1945,1997,TA,686,866,0,866,1,2,4,0,0,110500
8520,OldTown,5,6,1923,2006,TA,968,968,0,968,1,2,5,2,480,100000
10337,OldTown,8,9,1910,1999,TA,725,909,863,1772,2,3,7,2,816,184900
9863,OldTown,6,6,1927,1950,TA,728,914,728,1642,1,4,9,1,374,145000
9600,OldTown,5,8,1925,1994,TA,702,842,630,1472,1,3,6,1,250,125000
4571,OldTown,5,7,1910,1950,TA,616,616,616,1232,1,3,6,2,480,114000
13600,OldTown,5,5,1900,1950,TA,662,1422,915,2337,2,5,10,2,560,90000
8398,OldTown,6,8,1910,1990,Gd,926,991,659,1650,2,3,6,2,468,144100
9900,OldTown,6,4,1880,1950,TA,1008,1178,1032,2210,2,5,8,1,205,117500
3600,OldTown,5,7,1930,2005,TA,687,687,671,1358,1,3,6,1,336,124500
13500,OldTown,7,8,1879,1987,TA,819,1312,1142,2454,2,3,8,2,576,185000
7200,OldTown,6,6,1910,1998,TA,1214,1260,1031,2291,2,4,9,2,506,133900
5400,OldTown,6,7,1926,2004,TA,1149,1149,467,1616,2,3,5,1,216,152000
8100,OldTown,5,6,1948,1973,TA,1559,1559,0,1559,1,2,5,2,812,153500
10800,OldTown,7,8,1890,1998,TA,718,1576,978,2554,1,3,8,2,704,159500
9439,OldTown,5,5,1930,1950,TA,912,912,336,1248,1,2,6,1,160,87000
8626,OldTown,4,6,1956,1956,NA,0,968,0,968,1,2,5,1,331,104500
11800,OldTown,4,7,1949,2002,NA,0,1382,0,1382,2,1,6,1,384,110000
6854,BrkSide,5,7,1925,1994,TA,756,916,144,1060,1,1,6,1,308,136500
8674,BrkSide,5,6,1950,1950,Fa,910,910,525,1435,1,3,6,1,308,128250
8731,BrkSide,5,5,1920,1950,TA,915,1167,0,1167,1,3,6,2,495,144000
8737,BrkSide,6,7,1923,1950,Gd,1065,915,720,1635,1,3,6,2,440,210000
6125,BrkSide,5,7,1939,1998,TA,728,728,546,1274,2,3,6,1,224,135000
6000,BrkSide,6,6,1939,1950,TA,600,608,624,1232,1,3,6,1,217,128000
6000,BrkSide,6,6,1941,1950,TA,735,869,349,1218,1,3,6,2,440,131000
6120,BrkSide,5,7,1939,1950,TA,884,884,0,884,1,2,5,1,240,113000
6240,BrkSide,6,5,1938,1950,TA,861,861,548,1409,1,3,6,2,528,126000
6240,BrkSide,5,8,1939,1952,TA,672,899,423,1322,1,4,7,1,280,132000
6240,BrkSide,5,7,1930,1992,TA,966,1014,412,1426,1,3,6,1,230,131750
6120,BrkSide,5,6,1926,1950,TA,756,903,378,1281,1,2,6,2,379,132500
6120,BrkSide,5,8,1920,2004,TA,939,939,574,1513,1,4,8,1,180,137500
6120,BrkSide,7,8,1929,2001,TA,832,854,0,854,1,2,5,2,576,132000
6240,BrkSide,6,6,1931,1950,TA,884,959,408,1367,1,3,6,1,560,127500
6180,BrkSide,6,5,1926,1950,TA,960,986,0,986,1,2,5,1,180,102000
7755,OldTown,6,8,1918,1995,TA,1100,1100,1164,2264,2,4,8,1,408,200000
13515,BrkSide,6,6,1919,1950,TA,764,1060,764,1824,1,3,8,2,520,180500
8850,BrkSide,6,7,1920,1950,TA,768,752,624,1376,1,3,7,2,576,165000
8550,BrkSide,5,5,1926,1950,Fa,750,960,356,1316,1,4,7,2,576,90000
8730,BrkSide,6,7,1915,2003,TA,698,698,698,1396,1,3,7,1,384,153575
5700,OldTown,7,6,1929,1990,TA,672,672,672,1344,1,3,6,2,456,140000
8520,OldTown,6,7,1916,1950,TA,714,1664,862,2526,2,5,10,1,216,136000
5680,OldTown,5,4,1901,1950,TA,592,933,240,1173,2,3,7,1,240,113000
5680,OldTown,5,3,1901,1950,TA,969,969,245,1214,1,2,6,1,216,117000
7758,IDOTRR,7,4,1931,1950,TA,1040,1226,592,1818,1,4,7,1,240,169500
7449,IDOTRR,7,7,1930,1950,TA,637,1108,0,1108,1,3,6,1,280,139400
13200,IDOTRR,6,6,1963,1963,TA,741,1497,797,2294,3,5,9,2,658,202500
6882,IDOTRR,6,7,1914,2006,TA,684,773,582,1355,1,3,7,0,0,127000
9000,IDOTRR,6,6,1937,1950,TA,780,780,595,1375,1,3,6,1,544,141000
9780,IDOTRR,7,9,1950,2005,TA,976,976,976,1952,1,4,8,1,299,212300
10320,IDOTRR,6,5,1915,1950,TA,1138,1138,1042,2180,1,3,7,2,720,161000
4330,IDOTRR,4,6,1958,1958,Fa,808,838,477,1315,2,3,5,2,436,99500
7200,IDOTRR,5,7,1920,1996,TA,530,581,530,1111,1,3,6,1,288,101000
4800,IDOTRR,4,7,1916,1990,TA,1196,1196,0,1196,1,2,5,2,440,109900
12358,OldTown,5,6,1941,1950,TA,720,854,0,1382,1,2,7,2,660,128500
10120,OldTown,7,4,1910,1950,TA,925,964,925,1889,1,4,9,1,308,122000
4388,OldTown,5,7,1930,1950,TA,672,840,0,840,1,3,5,0,0,87000
10320,IDOTRR,4,1,1910,1950,TA,771,866,504,1484,2,3,6,1,264,50000
12888,Sawyer,7,8,1937,1980,TA,1005,1262,1005,2267,1,3,7,2,498,219000
18030,ClearCr,5,6,1946,1994,TA,1598,1636,971,3086,3,3,12,0,0,200500
8160,Edwards,5,6,1940,1950,TA,756,756,378,1134,1,3,7,1,240,126000
4484,SWISU,5,6,1942,1979,TA,672,778,504,1282,1,2,4,1,240,108500
11235,Sawyer,5,5,1963,1963,Gd,925,999,0,999,1,3,6,1,308,130000
11235,Sawyer,5,5,1964,1980,Gd,1420,1452,0,1452,1,2,6,2,572,158450
14299,Sawyer,4,3,1964,1964,TA,1005,1005,0,1005,1,3,5,2,440,115400
7943,Sawyer,4,5,1961,1961,TA,1029,1029,0,1029,1,3,5,1,261,118500
14149,Sawyer,5,8,1964,2001,TA,980,1020,0,1020,2,3,5,2,528,165000
11677,Sawyer,5,4,1966,1966,TA,1040,1040,0,1040,1,3,6,1,264,123000
8400,Sawyer,6,5,1966,1966,TA,814,913,0,913,1,3,6,1,240,129000
7094,Sawyer,5,5,1966,1966,TA,894,894,0,894,1,3,5,1,384,125000
8978,Sawyer,5,5,1968,1968,TA,948,948,0,948,1,3,6,1,300,108000
8425,Sawyer,5,6,1971,1990,Gd,768,868,0,868,1,2,6,2,576,119900
8665,Sawyer,5,5,1968,1968,TA,876,897,0,897,1,3,5,1,264,115000
8398,Sawyer,5,5,1967,1967,TA,943,943,0,943,1,2,5,2,528,134500
7742,Sawyer,5,7,1966,1966,TA,955,955,0,955,1,3,6,1,386,127000
8724,Sawyer,5,5,1968,1968,Gd,894,894,0,894,1,3,5,2,450,129000
8197,Sawyer,6,5,1977,1977,TA,660,1285,0,1285,1,3,7,2,528,143500
8169,Sawyer,5,7,1966,1966,TA,912,912,0,912,1,3,6,1,315,129000
14175,Sawyer,5,5,1956,1998,TA,1240,1375,0,1375,1,3,6,1,323,187000
16779,Sawyer,5,4,1920,1996,Gd,671,1567,1087,2654,3,4,11,2,638,158000
25339,Sawyer,5,7,1918,2007,TA,816,1416,0,1416,2,3,7,2,576,112000
6960,Sawyer,7,8,1940,1998,TA,680,798,504,1302,1,2,6,1,224,165250
11375,Sawyer,6,5,1954,1995,TA,967,1299,0,1299,1,3,6,2,494,150000
13770,Sawyer,5,6,1958,1998,TA,1158,1176,0,1176,1,3,6,1,303,137000
9000,Sawyer,4,7,1945,1950,NA,0,998,0,998,1,3,5,2,460,89500
115149,ClearCr,7,5,1971,2002,Gd,1643,1824,0,1824,2,2,5,2,739,302000
11075,ClearCr,6,5,1984,1984,Gd,1190,1522,0,1522,2,3,7,2,552,182000
10029,ClearCr,6,5,1988,1989,Gd,1151,1164,896,2060,2,4,8,2,521,211000
17541,Edwards,5,7,1948,2005,TA,409,1325,0,1325,2,3,6,2,576,216000
22692,Edwards,5,5,1953,1953,TA,1073,1630,0,1630,2,3,6,2,649,130000
17808,Edwards,4,5,1946,1950,TA,484,1242,0,1242,1,2,4,1,336,109900
12671,ClearCr,6,7,1954,1994,Gd,1288,2422,0,2422,3,4,6,2,527,255000
12615,Edwards,6,7,1950,2001,TA,1202,2158,0,2158,2,4,7,2,576,243000
10512,Edwards,6,6,1954,1954,TA,988,988,638,1626,1,3,6,1,332,154000
5400,SWISU,5,5,1958,1958,TA,864,864,0,864,1,3,6,1,399,118000
11515,Edwards,4,5,1958,1994,NA,0,943,0,943,1,3,5,1,308,80000
7711,Edwards,4,3,1977,1977,Gd,1440,1440,0,1440,2,4,8,0,0,150000
9098,Edwards,4,7,1920,2002,TA,528,605,0,605,1,2,5,0,0,86000
